reaction,base_reaction,data_type,ec_code,kcat_evidence_count,kcat,MW,kcat_MW,missing_mass_genes
BGLA_num3,BGLA,SABIO_RK_cache_median,3.2.1.21,128,3.215,48.786,237240.19185832,
BGLA_num4,BGLA,SABIO_RK_cache_median,3.2.1.21,128,3.215,54.874,210919.56117651347,
BGLA_num5,BGLA,SABIO_RK_cache_median,3.2.1.21,128,3.215,88.975,130081.48356279854,
BGLA_num6,BGLA,SABIO_RK_cache_median,3.2.1.21,128,3.215,86.462,133862.27475654043,
BSUZCOAD_num2,BSUZCOAD,EC_class_1_SABIO_median,1.3.8.3,0,17.825000000000003,45.843,1399777.5014724168,
BSUZCOAD_num3,BSUZCOAD,EC_class_1_SABIO_median,1.3.8.3,0,17.825000000000003,42.229,1519571.85820171,
BTNC_num2,BTNC,SABIO_RK_cache_median,6.3.4.14,4,0.005166667,47.185,394.1930952633252,
BTNC_num3,BTNC,SABIO_RK_cache_median,6.3.4.14,4,0.005166667,69.118,269.10502618710035,
BTNC_num4,BTNC,SABIO_RK_cache_median,6.3.4.14,4,0.005166667,196.268,94.76838404630402,
CAT_num2,CAT,SABIO_RK_cache_median,1.11.1.6,45,260000.0,82.688,11319659442.724459,
CBIAT_num2,CBIAT,EC_kcat_max_BRENDA,2.5.1.17,1,999.0,22.559,159421960.19327098,
CBIabc_num2,CBIabc,global_default_no_ec,,0,65.0,38.683,6049168.885556963,
CBIabc_num3,CBIabc,global_default_no_ec,,0,65.0,34.219,6838306.204155586,
CBL1abc_num2,CBL1abc,global_default_no_ec,,0,65.0,38.683,6049168.885556963,
CBL1abc_num3,CBL1abc,global_default_no_ec,,0,65.0,34.219,6838306.204155586,
CBLAT_num2,CBLAT,EC_kcat_max_BRENDA,2.5.1.17,1,999.0,22.559,159421960.19327098,
CD2abc_num2,CD2abc,global_default_no_ec,,0,65.0,77.333,3025875.111530653,
CD2abc_num3,CD2abc,global_default_no_ec,,0,65.0,78.296,2988658.424440584,
CD2t4_num2,CD2t4,global_default_no_ec,,0,65.0,49.274,4748954.824045136,
CD2t4_num3,CD2t4,global_default_no_ec,,0,65.0,24.637,9497909.648090271,
CD2t4_num4,CD2t4,global_default_no_ec,,0,65.0,49.274,4748954.824045136,
CD2t4_num5,CD2t4,global_default_no_ec,,0,65.0,59.051,3962676.330629456,
CD2t4_num6,CD2t4,global_default_no_ec,,0,65.0,56.583,4135517.7350087482,
CDAS15_num2,CDAS15,global_default_no_ec,,0,65.0,47.458,4930675.544692149,
CDAS17_num2,CDAS17,global_default_no_ec,,0,65.0,85.474,2737674.614502656,
CDAS17_num3,CDAS17,global_default_no_ec,,0,65.0,52.442,4462072.384729797,
CDAS17_num4,CDAS17,global_default_no_ec,,0,65.0,65.72,3560559.951308582,
CDAS17_num5,CDAS17,global_default_no_ec,,0,65.0,199.359,1173761.9069116518,
CDAS17_num6,CDAS17,global_default_no_ec,,0,65.0,114.337,2046581.5965085668,
CDAS17_num7,CDAS17,global_default_no_ec,,0,65.0,118.338,1977386.8072808397,
CDAS17_num8,CDAS17,global_default_no_ec,,0,65.0,259.48,901803.6072144288,
CDAS17_num9,CDAS17,global_default_no_ec,,0,65.0,170.645,1371267.8367370856,
CDAS17_num10,CDAS17,global_default_no_ec,,0,65.0,239.832,975682.9780846593,
CDAS17_num11,CDAS17,global_default_no_ec,,0,65.0,220.504,1061205.2389072308,
CDAS17_num12,CDAS17,global_default_no_ec,,0,65.0,227.354,1029231.9466558758,
CDAS17_num13,CDAS17,global_default_no_ec,,0,65.0,139.792,1673915.5316470184,
CDAS17_num14,CDAS17,global_default_no_ec,,0,65.0,226.333,1033874.8657950895,
CDAS17_num15,CDAS17,global_default_no_ec,,0,65.0,198.462,1179067.0254255224,
CDAS17_num16,CDAS17,global_default_no_ec,,0,65.0,110.556,2116574.405731032,
CDAS17_num18,CDAS17,global_default_no_ec,,0,65.0,114.337,2046581.5965085668,
CDAS17_num19,CDAS17,global_default_no_ec,,0,65.0,118.338,1977386.8072808397,
CDAS17_num20,CDAS17,global_default_no_ec,,0,65.0,121.769,1921671.3613481263,
CDAS17_num21,CDAS17,global_default_no_ec,,0,65.0,259.48,901803.6072144288,
CDAS17_num22,CDAS17,global_default_no_ec,,0,65.0,170.645,1371267.8367370856,
CDAS17_num23,CDAS17,global_default_no_ec,,0,65.0,220.504,1061205.2389072308,
CDAS17_num24,CDAS17,global_default_no_ec,,0,65.0,227.354,1029231.9466558758,
CDAS17_num25,CDAS17,global_default_no_ec,,0,65.0,139.792,1673915.5316470184,
CDAS17_num26,CDAS17,global_default_no_ec,,0,65.0,226.333,1033874.8657950895,
CDAS17_num27,CDAS17,global_default_no_ec,,0,65.0,198.462,1179067.0254255224,
CDAS17_num29,CDAS17,global_default_no_ec,,0,65.0,114.337,2046581.5965085668,
CDAS17_num30,CDAS17,global_default_no_ec,,0,65.0,118.338,1977386.8072808397,
CDAS17_num31,CDAS17,global_default_no_ec,,0,65.0,157.993,1481078.275619806,
CDAS17_num32,CDAS17,global_default_no_ec,,0,65.0,160.669,1456410.3840815588,
CDAS17_num33,CDAS17,global_default_no_ec,,0,65.0,259.48,901803.6072144288,
CDAS17_num34,CDAS17,global_default_no_ec,,0,65.0,170.645,1371267.8367370856,
CDAS17_num35,CDAS17,global_default_no_ec,,0,65.0,239.832,975682.9780846593,
CDAS17_num36,CDAS17,global_default_no_ec,,0,65.0,116.83,2002910.2114183002,
CDAS17_num37,CDAS17,global_default_no_ec,,0,65.0,227.354,1029231.9466558758,
CDAS17_num38,CDAS17,global_default_no_ec,,0,65.0,139.792,1673915.5316470184,
CDAS17_num39,CDAS17,global_default_no_ec,,0,65.0,226.333,1033874.8657950895,
CDAS17_num40,CDAS17,global_default_no_ec,,0,65.0,110.556,2116574.405731032,
CDAS17_num41,CDAS17,global_default_no_ec,,0,65.0,122.519,1909907.8510271874,
CDAS3_num2,CDAS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.479,565171.3175556341,
CDAS3_num3,CDAS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.91,555769.9729834041,
CDAS3_num4,CDAS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,26.729,538740.693628643,
CDAS3_num5,CDAS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,24.429,589463.3427483728,
CDAS3_num6,CDAS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.548,563644.9037106623,
CDAS3_num7,CDAS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.878,556457.2223510317,
CDAS6_num2,CDAS6,EC_kcat_max_BRENDA,2.3.1.179,1,0.047,41.108,4115.987155784763,
CDAS7_num2,CDAS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.479,565171.3175556341,
CDAS7_num3,CDAS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.91,555769.9729834041,
CDAS7_num4,CDAS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,26.729,538740.693628643,
CDAS7_num5,CDAS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,24.429,589463.3427483728,
CDAS7_num6,CDAS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.548,563644.9037106623,
CDAS7_num7,CDAS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.878,556457.2223510317,
CDAabc_num2,CDAabc,global_default_no_ec,,0,65.0,24.93,9386281.588447653,
CDAabc_num3,CDAabc,global_default_no_ec,,0,65.0,30.853,7584351.602761482,
CDAabc_num4,CDAabc,global_default_no_ec,,0,65.0,64.931,3603825.599482528,
CEPSPORDA_num2,CEPSPORDA,EC_kcat_max_BRENDA,3.1.1.41,1,1370.0,35.005,140894157.97743177,
CHLabc_num2,CHLabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
CHLabc_num3,CHLabc,EC_class_7_SABIO_median,7.6.2.11,0,0.008333333,40.235,745.6194556977756,
CHOLD_num2,CHOLD,SABIO_RK_cache_median,1.1.1.1,457,2.166667,36.348,214592.3076923077,
CHOLD_num3,CHOLD,SABIO_RK_cache_median,1.1.1.1,457,2.166667,37.591,207496.5071426671,
CHTBSabc_num2,CHTBSabc,global_default_no_ec,,0,65.0,47.641,4911735.68984698,
CHTBSabc_num3,CHTBSabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
CHTBSabc_num4,CHTBSabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
CHTBSabc_num5,CHTBSabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
CHTBSabc_num6,CHTBSabc,EC_class_7_SABIO_median,7.6.2.11,0,0.008333333,40.235,745.6194556977756,
CHTBSabc_num7,CHTBSabc,global_default_no_ec,,0,65.0,36.622,6389601.878652176,
CHTBSabc_num9,CHTBSabc,global_default_no_ec,,0,65.0,47.641,4911735.68984698,
CHTBSabc_num10,CHTBSabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
CHTBSabc_num11,CHTBSabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
CHTBSabc_num12,CHTBSabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
CHTBSabc_num13,CHTBSabc,EC_class_7_SABIO_median,7.6.2.11,0,0.008333333,40.235,745.6194556977756,
CHTBSabc_num14,CHTBSabc,global_default_no_ec,,0,65.0,36.622,6389601.878652176,
CHTBSabc_num16,CHTBSabc,global_default_no_ec,,0,65.0,47.641,4911735.68984698,
CHTBSabc_num17,CHTBSabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
CHTBSabc_num18,CHTBSabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
CHTBSabc_num19,CHTBSabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
CHTBSabc_num20,CHTBSabc,EC_class_7_SABIO_median,7.6.2.11,0,0.008333333,40.235,745.6194556977756,
CHTBSabc_num21,CHTBSabc,global_default_no_ec,,0,65.0,36.622,6389601.878652176,
CHTBSabc_num23,CHTBSabc,global_default_no_ec,,0,65.0,47.641,4911735.68984698,
CHTBSabc_num24,CHTBSabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
CHTBSabc_num25,CHTBSabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
CHTBSabc_num26,CHTBSabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
CHTBSabc_num27,CHTBSabc,EC_class_7_SABIO_median,7.6.2.11,0,0.008333333,40.235,745.6194556977756,
CHTBSabc_num28,CHTBSabc,global_default_no_ec,,0,65.0,36.622,6389601.878652176,
CHTBSabc_num30,CHTBSabc,global_default_no_ec,,0,65.0,33.201,7047980.482515587,
CHTBSabc_num32,CHTBSabc,global_default_no_ec,,0,65.0,33.11,7067351.253397766,
CHTBSabc_num34,CHTBSabc,global_default_no_ec,,0,65.0,47.641,4911735.68984698,
CHTBSabc_num35,CHTBSabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
CHTBSabc_num36,CHTBSabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
CHTBSabc_num37,CHTBSabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
CHTBSabc_num38,CHTBSabc,EC_class_7_SABIO_median,7.6.2.11,0,0.008333333,40.235,745.6194556977756,
CHTBSabc_num39,CHTBSabc,global_default_no_ec,,0,65.0,36.622,6389601.878652176,
CLADHAL_num2,CLADHAL,EC_kcat_max_BRENDA,3.8.1.3,1,5.5,31.359,631397.6848751554,
CLt3_2_num2,CLt3_2,global_default_no_ec,,0,65.0,64.467,3629764.0653357534,
CMCMSAD_num2,CMCMSAD,EC_kcat_max_BRENDA,1.2.1.60,1,40.0,51.12,2816901.4084507045,
CMCMSAD_num3,CMCMSAD,EC_kcat_max_BRENDA,1.2.1.60,1,40.0,50.756,2837103.002600678,
CMCMSAD_num4,CMCMSAD,EC_kcat_max_BRENDA,1.2.1.60,1,40.0,50.817,2833697.3847334553,
CMCMSAD_num5,CMCMSAD,EC_kcat_max_BRENDA,1.2.1.60,1,40.0,50.429,2855499.811616332,
CMCMSAD_num6,CMCMSAD,EC_kcat_max_BRENDA,1.2.1.60,1,40.0,49.352,2917814.880855893,
CMCMSAD_num7,CMCMSAD,EC_kcat_max_BRENDA,1.2.1.60,1,40.0,50.241,2866184.9883561237,
CMCMSAD_num8,CMCMSAD,EC_kcat_max_BRENDA,1.2.1.60,1,40.0,50.364,2859185.1322373124,
COBALT2t3_num2,COBALT2t3,global_default_no_ec,,0,65.0,31.946,7324860.702435359,
COBALT2t3_num3,COBALT2t3,global_default_no_ec,,0,65.0,34.414,6799558.319288662,
COBALT2t3_num4,COBALT2t3,global_default_no_ec,,0,65.0,24.637,9497909.648090271,
COBALTabc_num2,COBALTabc,global_default_no_ec,,0,65.0,99.404,2354030.01891272,
COBALTabc_num3,COBALTabc,global_default_no_ec,,0,65.0,95.455,2451416.8980147713,
COBALTabc_num4,COBALTabc,global_default_no_ec,,0,65.0,128.595,1819666.3944943426,
COELICHELINUt_num2,COELICHELINUt,global_default_no_ec,,0,65.0,64.989,3600609.333887273,
COELICHELINabc_num2,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,29.03,2697209.782983121,
COELICHELINabc_num4,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,36.024,2173550.9660226516,
COELICHELINabc_num6,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,29.958,2613659.1227718806,
COELICHELINabc_num7,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,31.026,2523689.8085476696,
COELICHELINabc_num8,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,29.03,2697209.782983121,
COELICHELINabc_num9,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,37.616,2081561.0378562314,
COELICHELINabc_num10,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,38.48,2034823.284823285,
COELICHELINabc_num11,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,33.01,2372008.482278098,
COELICHELINabc_num13,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,29.958,2613659.1227718806,
COELICHELINabc_num14,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,31.026,2523689.8085476696,
COELICHELINabc_num15,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,28.401,2756945.177986691,
COELICHELINabc_num16,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,29.03,2697209.782983121,
COELICHELINabc_num17,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,27.119,2887274.604520816,
COELICHELINabc_num19,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,38.683,2024144.9732440608,
COELICHELINabc_num21,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,37.616,2081561.0378562314,
COELICHELINabc_num22,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,38.48,2034823.284823285,
COELICHELINabc_num23,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,33.01,2372008.482278098,
COELICHELINabc_num25,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,28.401,2756945.177986691,
COELICHELINabc_num26,COELICHELINabc,EC_class_3_SABIO_median,3.6.3.34,0,21.75,27.119,2887274.604520816,
CPKS1_num2,CPKS1,global_default_no_ec,,0,65.0,511.635,457357.2957284001,
CPKS1_num3,CPKS1,global_default_no_ec,,0,65.0,191.743,1220383.5342098537,
CPKS1_num4,CPKS1,global_default_no_ec,,0,65.0,488.332,479182.1957193057,
CPKS1_num5,CPKS1,global_default_no_ec,,0,65.0,812.906,287856.1604908809,
CPKS1_num6,CPKS1,global_default_no_ec,,0,65.0,1026.908,227868.51402462542,
CPKS1_num7,CPKS1,global_default_no_ec,,0,65.0,354.501,660082.7642235142,
CPKS1_num8,CPKS1,global_default_no_ec,,0,65.0,513.669,455546.27590919443,
CPKS1_num9,CPKS1,global_default_no_ec,,0,65.0,389.768,600357.1355267749,
CPKS1_num10,CPKS1,global_default_no_ec,,0,65.0,493.373,474286.18915100745,
CPKS1_num11,CPKS1,global_default_no_ec,,0,65.0,377.957,619118.0478202547,
CPKS1_num12,CPKS1,global_default_no_ec,,0,65.0,174.095,1344093.7419225136,
CPKS1_num13,CPKS1,global_default_no_ec,,0,65.0,327.66,714154.9166819263,
CPKS1_num14,CPKS1,global_default_no_ec,,0,65.0,190.419,1228868.967907614,
CPKS1_num15,CPKS1,global_default_no_ec,,0,65.0,177.838,1315804.271303096,
CPKS1_num16,CPKS1,global_default_no_ec,,0,65.0,233.372,1002690.9826371629,
CPKS1_num17,CPKS1,global_default_no_ec,,0,65.0,198.708,1177607.3434386135,
CPKS1_num18,CPKS1,global_default_no_ec,,0,65.0,246.176,950539.4514493695,
CPKS1_num19,CPKS1,global_default_no_ec,,0,65.0,99.848,2343562.2145661404,
CPKS1_num20,CPKS1,global_default_no_ec,,0,65.0,230.089,1016997.7704279649,
CPKS1_num21,CPKS1,global_default_no_ec,,0,65.0,285.824,818685.6247201074,
CPKS1_num22,CPKS1,global_default_no_ec,,0,65.0,149.646,1563690.309129546,
CPKS1_num23,CPKS1,global_default_no_ec,,0,65.0,191.91,1219321.5569798343,
CPKS1_num24,CPKS1,global_default_no_ec,,0,65.0,120.317,1944862.3220326307,
CPKS1_num25,CPKS1,global_default_no_ec,,0,65.0,324.317,721516.2942429783,
CPKS2_num2,CPKS2,global_default_no_ec,,0,65.0,511.635,457357.2957284001,
CPKS2_num3,CPKS2,global_default_no_ec,,0,65.0,191.743,1220383.5342098537,
CPKS2_num4,CPKS2,global_default_no_ec,,0,65.0,488.332,479182.1957193057,
CPKS2_num5,CPKS2,global_default_no_ec,,0,65.0,812.906,287856.1604908809,
CPKS2_num6,CPKS2,global_default_no_ec,,0,65.0,1026.908,227868.51402462542,
CPKS2_num7,CPKS2,global_default_no_ec,,0,65.0,354.501,660082.7642235142,
CPKS2_num8,CPKS2,global_default_no_ec,,0,65.0,513.669,455546.27590919443,
CPKS2_num9,CPKS2,global_default_no_ec,,0,65.0,389.768,600357.1355267749,
CPKS2_num10,CPKS2,global_default_no_ec,,0,65.0,493.373,474286.18915100745,
CPKS2_num11,CPKS2,global_default_no_ec,,0,65.0,377.957,619118.0478202547,
CPKS2_num12,CPKS2,global_default_no_ec,,0,65.0,174.095,1344093.7419225136,
CPKS2_num13,CPKS2,global_default_no_ec,,0,65.0,327.66,714154.9166819263,
CPKS2_num14,CPKS2,global_default_no_ec,,0,65.0,190.419,1228868.967907614,
CPKS2_num15,CPKS2,global_default_no_ec,,0,65.0,233.372,1002690.9826371629,
CPKS2_num16,CPKS2,global_default_no_ec,,0,65.0,198.708,1177607.3434386135,
CPKS2_num17,CPKS2,global_default_no_ec,,0,65.0,246.176,950539.4514493695,
CPKS2_num18,CPKS2,global_default_no_ec,,0,65.0,99.848,2343562.2145661404,
CPKS2_num19,CPKS2,global_default_no_ec,,0,65.0,230.089,1016997.7704279649,
CPKS2_num20,CPKS2,global_default_no_ec,,0,65.0,324.317,721516.2942429783,
CPKS3_num2,CPKS3,global_default_no_ec,,0,65.0,511.635,457357.2957284001,
CPKS3_num3,CPKS3,global_default_no_ec,,0,65.0,191.743,1220383.5342098537,
CPKS3_num4,CPKS3,global_default_no_ec,,0,65.0,488.332,479182.1957193057,
CPKS3_num5,CPKS3,global_default_no_ec,,0,65.0,812.906,287856.1604908809,
CPKS3_num6,CPKS3,global_default_no_ec,,0,65.0,1026.908,227868.51402462542,
CPKS3_num7,CPKS3,global_default_no_ec,,0,65.0,354.501,660082.7642235142,
CPKS3_num8,CPKS3,global_default_no_ec,,0,65.0,513.669,455546.27590919443,
CPKS3_num9,CPKS3,global_default_no_ec,,0,65.0,389.768,600357.1355267749,
CPKS3_num10,CPKS3,global_default_no_ec,,0,65.0,493.373,474286.18915100745,
CPKS3_num11,CPKS3,global_default_no_ec,,0,65.0,377.957,619118.0478202547,
CPKS3_num12,CPKS3,global_default_no_ec,,0,65.0,174.095,1344093.7419225136,
CPKS3_num13,CPKS3,global_default_no_ec,,0,65.0,327.66,714154.9166819263,
CPKS3_num14,CPKS3,global_default_no_ec,,0,65.0,190.419,1228868.967907614,
CPKS3_num15,CPKS3,global_default_no_ec,,0,65.0,246.176,950539.4514493695,
CPKS3_num16,CPKS3,global_default_no_ec,,0,65.0,99.848,2343562.2145661404,
CPKS3_num17,CPKS3,global_default_no_ec,,0,65.0,324.317,721516.2942429783,
CPKSt_num2,CPKSt,global_default_no_ec,,0,65.0,53.69,4358353.510895884,
CS_num2,CS,SABIO_RK_cache_median,2.3.3.1,11,81.0,47.269,6168947.936279591,
CU1abc_num2,CU1abc,global_default_no_ec,,0,65.0,78.296,2988658.424440584,
CUMALDH_num2,CUMALDH,EC_class_1_SABIO_median,1.2.1.29,0,17.825000000000003,50.817,1262766.397071846,
CUMALDH_num3,CUMALDH,EC_class_1_SABIO_median,1.2.1.29,0,17.825000000000003,50.429,1272482.103551528,
CUMALDH_num4,CUMALDH,EC_class_1_SABIO_median,1.2.1.29,0,17.825000000000003,49.352,1300251.2562814073,
CUMALDH_num5,CUMALDH,EC_class_1_SABIO_median,1.2.1.29,0,17.825000000000003,50.241,1277243.6854361978,
CUMALDH_num6,CUMALDH,EC_class_1_SABIO_median,1.2.1.29,0,17.825000000000003,50.364,1274124.3745532525,
CYANST_num2,CYANST,EC_kcat_max_BRENDA,2.8.1.1,1,400.0,31.418,45833598.57406583,
CYANST_num3,CYANST,EC_kcat_max_BRENDA,2.8.1.1,1,400.0,29.177,49353943.1744182,
CYCOADH_num2,CYCOADH,EC_class_1_SABIO_median,1.3.8.10,0,17.825000000000003,41.758,1536711.528329901,
CYCOADH_num3,CYCOADH,EC_class_1_SABIO_median,1.3.8.10,0,17.825000000000003,40.212,1595792.3008057296,
CYO1ab_num2,CYO1ab,EC_kcat_max_BRENDA,7.1.1.8,1,999.0,63.348,56772115.93104755,
CYO2a_num2,CYO2a,EC_kcat_max_BRENDA,7.1.1.8,1,999.0,63.348,56772115.93104755,
CYO2b_num2,CYO2b,SABIO_RK_cache_median,1.9.3.1,16,25.4,73.61,1242222.5241135715,
CYO2b_num3,CYO2b,SABIO_RK_cache_median,1.9.3.1,16,25.4,64.733,1412571.6404306921,
CYRDAAT_num2,CYRDAAT,EC_kcat_max_BRENDA,2.5.1.17,1,999.0,22.559,159421960.19327098,
CYRDAS_num2,CYRDAS,EC_kcat_max_BRENDA,6.3.5.11,1,0.18,77.121,8402.38067452445,
CYSDS_num2,CYSDS,SABIO_RK_cache_median,4.4.1.1,18,0.885,43.941,72506.31528640677,
CYSS_num2,CYSS,SABIO_RK_cache_median,2.5.1.47,84,8.0,39.3,732824.427480916,
CYSS_num3,CYSS,SABIO_RK_cache_median,2.5.1.47,84,8.0,40.686,707860.1976109719,
CYSS_num4,CYSS,SABIO_RK_cache_median,2.5.1.47,84,8.0,39.798,723654.4549977386,
CYSS_num5,CYSS,SABIO_RK_cache_median,2.5.1.47,84,8.0,34.528,834105.6533827619,
CYSabc_num2,CYSabc,global_default_no_ec,,0,65.0,60.873,3844068.798974915,
CYSabc2_num2,CYSabc2,global_default_no_ec,,0,65.0,60.873,3844068.798974915,
CYTBD2_num2,CYTBD2,EC_kcat_max_BRENDA,7.1.1.9,1,2000.0,73.61,97812797.17429698,
CYTBD2_num5,CYTBD2,EC_kcat_max_BRENDA,7.1.1.8,1,999.0,63.348,56772115.93104755,
DADA_num2,DADA,EC_kcat_max_BRENDA,3.5.4.4,1,180.0,39.792,16284680.337756332,
DADA_num3,DADA,EC_kcat_max_BRENDA,3.5.4.4,1,180.0,37.06,17485159.201295197,
DARBabc_num2,DARBabc,global_default_no_ec,,0,65.0,83.737,2794463.6182332784,
DCH_num2,DCH,SABIO_RK_cache_median,3.2.1.52,4,67.71,60.431,4033625.1261769617,
DCH_num3,DCH,SABIO_RK_cache_median,3.2.1.52,4,67.71,58.118,4194156.7156474753,
DCH_num4,DCH,SABIO_RK_cache_median,3.2.1.52,4,67.71,63.557,3835234.5139009072,
DCH_num5,DCH,SABIO_RK_cache_median,3.2.1.52,4,67.71,50.25,4850865.67164179,
DDALLO_num2,DDALLO,global_default_no_ec,,0,65.0,33.465,6992380.098610488,
DDGLK_num2,DDGLK,EC_kcat_max_BRENDA,2.7.1.45,1,26.3,34.861,2715928.975072431,
DESabc_num2,DESabc,global_default_no_ec,,0,65.0,29.958,7810935.309433207,
DESabc_num3,DESabc,global_default_no_ec,,0,65.0,31.026,7542061.496809128,
DESabc_num4,DESabc,global_default_no_ec,,0,65.0,29.03,8060626.937650706,
DESabc_num5,DESabc,global_default_no_ec,,0,65.0,30.358,7708017.655972066,
DHACOAH_num2,DHACOAH,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
DHPS_num2,DHPS,SABIO_RK_cache_median,2.5.1.15,4,0.38,29.365,46586.07185424826,
DHPS2_num2,DHPS2,SABIO_RK_cache_median,2.5.1.15,4,0.38,29.365,46586.07185424826,
DIOP5OR_num2,DIOP5OR,SABIO_RK_cache_median,1.2.1.3,123,2.133333,54.591,140682.50810573171,
DIOP5OR_num3,DIOP5OR,SABIO_RK_cache_median,1.2.1.3,123,2.133333,51.12,150234.71830985916,
DIOP5OR_num4,DIOP5OR,SABIO_RK_cache_median,1.2.1.3,123,2.133333,49.352,155616.7693305236,
DIOP5OR_num5,DIOP5OR,SABIO_RK_cache_median,1.2.1.3,123,2.133333,50.241,152863.17549411836,
DIOP5OR_num6,DIOP5OR,SABIO_RK_cache_median,1.2.1.3,123,2.133333,50.364,152489.84989278056,
DMATT_num2,DMATT,EC_kcat_max_BRENDA,2.5.1.1,1,1.4,40.717,123781.22160277034,
DMATT_num3,DMATT,EC_kcat_max_BRENDA,2.5.1.1,1,1.4,38.431,131144.12843797976,
DPMSYN_num2,DPMSYN,EC_kcat_max_BRENDA,2.4.1.83,1,70.9,34.038,7498677.94817557,
DTDPG4E_num2,DTDPG4E,SABIO_RK_cache_median,5.1.3.2,20,27.0,38.242,2541708.069661629,
DTDPG4E_num3,DTDPG4E,SABIO_RK_cache_median,5.1.3.2,20,27.0,36.991,2627666.189073018,
ECOAH1_num2,ECOAH1,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
ECOAH12_num2,ECOAH12,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
ECOAH2_num2,ECOAH2,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
ECOAH3_num2,ECOAH3,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
ECOAH4_num2,ECOAH4,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
ECOAH5_num2,ECOAH5,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
ECOAH6_num2,ECOAH6,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
ECOAH7_num2,ECOAH7,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
ECOAH8_num2,ECOAH8,EC_class_1_SABIO_median,1.2.1.41,0,17.825000000000003,75.899,845465.684659877,
ECOAH9ir_num2,ECOAH9ir,SABIO_RK_cache_median,4.2.1.17,2,145.0,75.899,6877560.96918273,
EHGLAT_num2,EHGLAT,SABIO_RK_cache_median,2.6.1.1,19,16.8,42.014,1439520.1599466843,
EN6LNOR_num2,EN6LNOR,SABIO_RK_cache_median,1.8.1.4,21,190.0,50.958,13422818.791946309,
ENTBACTINt_num2,ENTBACTINt,global_default_no_ec,,0,65.0,93.905,2491880.091581918,
